SpID,Specode,Tribe,BeeGenusID,GenusName,Subgenus,Species Group,Species,Subspecies,Questionable ID,Species Notes,Author,Date,Parentheses,Synonyms,Diet,Notes,Interest
1205,"collaffpanisnsp",102,28,"Colletes","consors",,"aff. paniscus n.sp.",,0,,,,,,,,0
1206,"collaffscopiven",102,28,"Colletes","consors",,"aff. scopiventer",,0,,,,,,,,0
1207,"collaffscopinsp",102,28,"Colletes","consors",,"aff. scopiventer n.sp.",,0,,,,,,,,0
1208,"collafftexanus",102,28,"Colletes","consors",,"aff. texanus",,0,,,,,,,,0
1209,"collcalifornicu",102,28,"Colletes","consors",,"californicus",,0,,"Provancher","1895",,,,,0
1210,"collchamaesarac",102,28,"Colletes","consors",,"chamaesarachae",,0,,"Cockerell","1897",,,,,0
1211,"collconsors",102,28,"Colletes","consors",,"consors",,0,,,"1899",,,,,0
1212,"collconsors;cn",102,28,"Colletes","consors",,"consors","consors",0,,"Cresson","1868",,,,,0
1213,"collconsorsgrp",102,28,"Colletes","consors",,"consors group",,0,,,,,,,,0
1214,"collconsors;ms",102,28,"Colletes","consors",,"consors","mesocopus",0,,"Swenk","1907",,,,,0
1215,"collconsors;ps",102,28,"Colletes","consors",,"consors","pascoensis",0,,"Cockerell","1898",,,,,0
1216,"colllinsleyi",102,28,"Colletes","consors",,"linsleyi",,0,,"Timberlake","1951",,,,,0
1217,"collnigrifrons",102,28,"Colletes","consors",,"nigrifrons",,0,,"Titus","1900",,,,,0
1218,"synhbirkmanniel",652,42,"Eucera","(Synhalonia)",,"birkmanniella",,0,,"(Cockerell)","1906","y",,,,0
1219,"synhbelfragii",652,42,"Eucera","(Synhalonia)",,"belfragii",,0,,"(Cresson)","1872","y",,,,0
1220,"synhbakeri",652,42,"Eucera","(Synhalonia)",,"bakeri",,0,,"Timberlake","1973","y",,,,0
1221,"synhatriventris",652,42,"Eucera","(Synhalonia)",,"atriventris",,0,,"(Smith)","1854","y",,,,0
1222,"synhargyrophila",652,42,"Eucera","(Synhalonia)",,"argyrophila",,0,,"(Cockerell)","1909","y",,,,0
1223,"synhchrysobotry",652,42,"Eucera","(Synhalonia)",,"chrysobotryae",,0,,"(Cockerell)","1908","y",,,,0
1224,"synhcressoniana",652,42,"Eucera","(Synhalonia)",,"cressoniana",,0,,"Cockerell","1905","y",,,,0
1225,"synhsuavis",652,42,"Eucera","(Synhalonia)",,"suavis",,0,,"(Cresson)","1878","y",,,,0
1226,"synhtruttae",652,42,"Eucera","(Synhalonia)",,"truttae",,0,,"Cockerell","1905","y",,,,0
1227,"synhtexana",652,42,"Eucera","(Synhalonia)",,"texana",,0,,"Timberlake","1969","y",,,,0
1228,"synhrosae",652,42,"Eucera","(Synhalonia)",,"rosae",,0,,"Robertson","1900","y",,,,0
1229,"synhpagosana",652,42,"Eucera","(Synhalonia)",,"pagosana",,0,,"(Cockerell)","1925","y",,,,0
1230,"synhmonozona",652,42,"Eucera","(Synhalonia)",,"monozona",,0,,"Timberlake","1969","y",,,,0
1231,"synhlycii",652,42,"Eucera","(Synhalonia)",,"lycii",,0,,"Cockerell","1879","y",,,,0
1232,"synhlepida",652,42,"Eucera","(Synhalonia)",,"lepida",,0,,"(Cresson)","1878","y",,,,0
1233,"synhillinoensis",652,42,"Eucera","(Synhalonia)",,"illinoensis",,0,,"Robertson","1902","y",,,,0
1234,"synhhirsutissim",652,42,"Eucera","(Synhalonia)",,"hirsutissima",,0,,"(Cockerell)","1916","y",,,,0
1235,"micrgrossus",340,77,"Micralictoides",,,"grossus",,0,,"Bohart & Griswold",,,,,,0
1236,"micrlinsleyi",340,77,"Micralictoides",,,"linsleyi",,0,,"Bohart & Griswold",,,,,,0
1237,"micrsparsipunct",340,77,"Micralictoides",,,"sparsipunctatus",,0,,"Bohart & Griswold",,,,,,0
1238,"micraltadenae",340,77,"Micralictoides",,,"altadenae",,0,,"(Michener)",,,,,,0
1239,"micrmojavensis",340,77,"Micralictoides",,,"mojavensis",,0,,"Bohart",,,,,,0
1240,"micrruficaudus",340,77,"Micralictoides",,,"ruficaudus",,0,,"(Michener)",,,,,,0
1241,"micrsp",340,77,"Micralictoides",,,"sp.",,0,,,,,,,,0
1242,"neolarrasp",613,78,"Neolarra",,,"sp.",,0,,,,,,"p",,0
1243,"neolsp1",613,78,"Neolarra",,,"sp. 1",,0,,,,,,"p",,0
1244,"neolsp2",613,78,"Neolarra",,,"sp. 2",,0,,,,,,"p",,0
1245,"neolorbiculata",613,78,"Neolarra","(Neolarra)",,"orbiculata",,0,,"Shanks",,,,"p",,0
1246,"neolclavigera",613,78,"Neolarra","(Neolarra)",,"clavigera",,0,,"Shanks",,,,"p",,0
1247,"neolbatrae",613,78,"Neolarra","(Neolarra)",,"batrae",,0,,"Shanks",,,,"p",,0
1265,"nomaxanthura",615,80,"Nomada","(Nomada)",,"xanthura",,0,,"Cockerell","1908",,,"p",,0
1266,"nomaziziae",615,80,"Nomada","(Nomada)",,"ziziae",,0,,"Swenk","1915",,,"p",,0
1267,"nomaosborni",615,80,"Nomada","(Nomada)",,"osborni",,0,,"Cockerell","1911",,,"p",,0
1268,"nomapallidella",615,80,"Nomada","(Nomada)",,"pallidella",,0,,"Cockerell","1905",,,"p",,0
1269,"nomapallidipict",615,80,"Nomada","(Nomada)",,"pallidipicta",,0,,"Swenk","1913",,,"p",,0
1270,"nomaparallela",615,80,"Nomada","(Nomada)",,"parallela",,0,,"Swenk","1913",,,"p",,0
1271,"nomaparata",615,80,"Nomada","(Nomada)",,"parata",,0,,"Cresson","1878",,,"p",,0
1272,"nomaparva",615,80,"Nomada","(Nomada)",,"parva",,0,,"Robertson","1900",,,"p",,0
1273,"nomaperivinc;sm",615,80,"Nomada","(Nomada)",,"perivincta","semirufula",0,,"Cockerell","1905",,,"p",,0
1274,"nomaorba",615,80,"Nomada","(Nomada)",,"orba",,0,,"Mitchell","1962",,,"p",,0
1275,"nomaplacitensis",615,80,"Nomada","(Nomada)",,"placitensis",,0,,"Cockerell","1903",,,"p",,0
1276,"nomaproxima",615,80,"Nomada","(Nomada)",,"proxima",,0,,"Cresson","1863",,,"p",,0
1277,"nomapseudops",615,80,"Nomada","(Nomada)",,"pseudops",,0,,"Cockerell","1905",,,"p",,0
1278,"nomapulsatillae",615,80,"Nomada","(Nomada)",,"pulsatillae",,0,,"Cockerell","1906",,,"p",,0
1279,"nomapygmaea",615,80,"Nomada","(Nomada)",,"pygmaea",,0,,"Cresson","1863",,,"p",,0
1280,"nomapyrrha",615,80,"Nomada","(Nomada)",,"pyrrha",,0,,"Cockerell","1916",,,"p",,0
1281,"nomarhodosom;ra",615,80,"Nomada","(Nomada)",,"rhodosoma","rhodosoma",0,,"Cockerell","1903",,,"p",,0
1282,"nomarhodosom;re",615,80,"Nomada","(Nomada)",,"rhodosoma","rhodosomella",0,,"Cockerell","1903",,,"p",,0
1283,"nomarhodoxantha",615,80,"Nomada","(Nomada)",,"rhodoxantha",,0,,"Cockerell","1905",,,"p",,0
1284,"nomaperivinc;pr",615,80,"Nomada","(Nomada)",,"perivincta","perivincta",0,,"Cockerell","1905",,,"p",,0
1285,"nomaluteoloides",615,80,"Nomada","(Nomada)",,"luteoloides",,0,,"Robertson","1895",,,"p",,0
1286,"nomaluteopicta",615,80,"Nomada","(Nomada)",,"luteopicta",,0,,"Cockerell","1905",,,"p",,0
1287,"nomamaculivente",615,80,"Nomada","(Nomada)",,"maculiventer",,0,,"Swenk","1915",,,"p",,0
1288,"osminovaescotia",524,85,"Osmia","(Melanosmia)",,"novaescotiae",,0,,"Cockerell",,,,,,0
1289,"osmipagosa",524,85,"Osmia","(Melanosmia)",,"pagosa",,0,,"Sandhouse",,,,,,0
1290,"osmiphenax",524,85,"Osmia","(Melanosmia)",,"phenax",,0,,"Cockerell",,,,,,0
1291,"osmipingreeana",524,85,"Osmia","(Melanosmia)",,"pingreeana",,0,,"Michener",,,,,,0
1292,"osmisanctaerosa",524,85,"Osmia","(Melanosmia)",,"sanctaerosae",,0,,"Cockerell",,,,,,0
1293,"osmisequoiae",524,85,"Osmia","(Melanosmia)",,"sequoiae",,0,,"Michener",,,,,,0
1294,"osmisolitaria",524,85,"Osmia","(Melanosmia)",,"solitaria",,0,,"Sandhouse",,,,,,0
1295,"osmitokopahensi",524,85,"Osmia","(Melanosmia)",,"tokopahensis",,0,,"Michener",,,,,,0
1296,"osmiindeprensa",524,85,"Osmia","(Melanosmia)",,"indeprensa",,0,,"Sandhouse",,,,,,0
1297,"osmitarsata",524,85,"Osmia","(Melanosmia)",,"tarsata",,0,,"Provancher",,,,,,0
1298,"osmimetepistern",524,85,"Osmia","(Melanosmia)",,"metepisternalis",,0,,"(ms)",,,,,,0
1299,"osmiillinoensis",524,85,"Osmia","(Melanosmia)",,"illinoensis",,0,,"Robertson",,,,,,0
1300,"osmihendersoni",524,85,"Osmia","(Melanosmia)",,"hendersoni",,0,,"Cockerell",,,,,,0
1301,"osmicismontana",524,85,"Osmia","(Melanosmia)",,"cismontana",,0,,"(ms)",,,,,,0
1302,"osmibridwelli",524,85,"Osmia","(Melanosmia)",,"bridwelli",,0,,"Sandhouse",,,,,,0
1303,"osmimelanopleur",524,85,"Osmia","(Melanosmia)",,"melanopleura",,0,,"Cockerell",,,,,,0
1304,"osmifelti",524,85,"Osmia","(Melanosmia)",,"felti",,0,,"Cockerell",,,,,,0
1305,"perdfasciatella",225,91,"Perdita","(Heteroperdita)",,"fasciatella",,0,,"Timberlake",,,,,,0
1306,"perdfrontalis",225,91,"Perdita","(Heteroperdita)",,"frontalis",,0,,"Timberlake","1968",,,,,0
1307,"perdmaculosa",225,91,"Perdita","(Heteroperdita)",,"maculosa",,0,,"Timberlake","1958",,,,,0
1308,"perdoptiva",225,91,"Perdita","(Heteroperdita)",,"optiva",,0,,"Timberlake","1954",,,,,0
1309,"perdrhodogastra",225,91,"Perdita","(Heteroperdita)",,"rhodogastra",,0,,"Timberlake","1954",,,,,0
1310,"perdscutellaris",225,91,"Perdita","(Heteroperdita)",,"scutellaris",,0,,"Timberlake","1962",,,,,0
1311,"perdsexfasciata",225,91,"Perdita","(Heteroperdita)",,"sexfasciata",,0,,"Timberlake","1954",,,,,0
1312,"perdtrifasciata",225,91,"Perdita","(Heteroperdita)",,"trifasciata",,0,,"Timberlake","1953",,,,,0
1313,"perdvesca",225,91,"Perdita","(Heteroperdita)",,"vesca",,0,,"Timberlake","1968",,,,,0
1314,"perdwasbaueri",225,91,"Perdita","(Heteroperdita)",,"wasbaueri",,0,,"Timberlake","1960",,,,,0
1315,"perdagasta",225,91,"Perdita","(Hexaperdita)",,"agasta",,0,,"Timberlake","1958",,,,,0
1316,"perdalexi",225,91,"Perdita","(Hexaperdita)",,"alexi",,0,,"Timberlake","1968",,,,,0
1317,"perdasteris",225,91,"Perdita","(Hexaperdita)",,"asteris",,0,,"Cockerell","1896",,,,,0
1318,"perdbebbiae",225,91,"Perdita","(Hexaperdita)",,"bebbiae",,0,,"Timberlake","1956",,,,,0
1319,"perdbishoppi",225,91,"Perdita","(Hexaperdita)",,"bishoppi",,0,,"Cockerell","1906",,,,,0
1320,"perdbishoppi;bs",225,91,"Perdita","(Hexaperdita)",,"bishoppi","bishoppi",0,,"Cockerell","1906",,,,,0
1321,"perdbishoppi;pl",225,91,"Perdita","(Hexaperdita)",,"bishoppi","planorum",0,,"Timberlake","1956",,,,,0
1322,"perdblatchleyi",225,91,"Perdita","(Hexaperdita)",,"blatchleyi",,0,,"Timberlake","1952",,,,,0
1323,"perdboltoniae",225,91,"Perdita","(Hexaperdita)",,"boltoniae",,0,,"(Robertson)","1902",,,,,0
1324,"perdboltonia;bl",225,91,"Perdita","(Hexaperdita)",,"boltoniae","boltoniae",0,,"(Robertson)","1902",,,,,0
1325,"perdboltonia;ch",225,91,"Perdita","(Hexaperdita)",,"boltoniae","chrysopsina",0,,"Timberlake","1928",,,,,0
1326,"perdcallicerata",225,91,"Perdita","(Hexaperdita)",,"callicerata",,0,,"Cockerell","1896",,,,,0
1327,"perdcambarella",225,91,"Perdita","(Hexaperdita)",,"cambarella",,0,,"Cockerell","1906",,,,,0
1328,"perdcambarel;cm",225,91,"Perdita","(Hexaperdita)",,"cambarella","cambarella",0,,"Cockerell","1906",,,,,0
1329,"perdcambarel;pl",225,91,"Perdita","(Hexaperdita)",,"cambarella","platyura",0,,"Cockerell","1922",,,,,0
1330,"perdcara",225,91,"Perdita","(Hexaperdita)",,"cara",,0,,"Timberlake","1958",,,,,0
1331,"perdcinctiventr",225,91,"Perdita","(Hexaperdita)",,"cinctiventris",,0,,"Timberlake","1977",,,,,0
1332,"perdcompacta",225,91,"Perdita","(Hexaperdita)",,"compacta",,0,,"Timberlake","1971",,,,,0
1333,"perdfedorensis",225,91,"Perdita","(Hexaperdita)",,"fedorensis",,0,,"Cockerell","1916",,,,,0
1334,"perdfoveata",225,91,"Perdita","(Hexaperdita)",,"foveata",,0,,"Timberlake","1956",,,,,0
1335,"perdfoveata;br",225,91,"Perdita","(Hexaperdita)",,"foveata","brachycephala",0,,"Timberlake","1956",,,,,0
1336,"perdfoveata;fv",225,91,"Perdita","(Hexaperdita)",,"foveata","foveata",0,,"Timberlake","1956",,,,,0
1337,"collnitescens",102,28,"Colletes","consors",,"nitescens",,0,,"Timberlake","1951",,,,,0
1338,"collpaniscus",102,28,"Colletes","consors",,"paniscus",,0,,,,,,,,0
1339,"collpaniscus;mr",102,28,"Colletes","consors",,"paniscus","mertensiae",0,,"Timberlake","1951",,,,,0
1340,"collpaniscus;pn",102,28,"Colletes","consors",,"paniscus","paniscus",0,,"Viereck","1903",,,,,0
1341,"collpaniscus;sc",102,28,"Colletes","consors",,"paniscus","sculleni",0,,"Timberlake","1951",,,,,0
1342,"collscopiventer",102,28,"Colletes","consors",,"scopiventer",,0,,"Swenk","1908",,,,,0
1343,"collsphaeralcea",102,28,"Colletes","consors",,"sphaeralceae",,0,,"Timberlake","1951",,,,,0
1344,"collswenki",102,28,"Colletes","consors",,"swenki",,0,,"Stephen","1954",,,,,0
1345,"colltexanus",102,28,"Colletes","consors",,"texanus",,0,,,,,,,,0
1346,"colltexanus?",102,28,"Colletes","consors",,"texanus",,1,,,,,,,,0
1347,"collwickhami",102,28,"Colletes","consors",,"wickhami",,0,,"Timberlake","1943",,,,,0
1348,"collxerophilus",102,28,"Colletes","consors",,"xerophilus",,0,,,,,,,,0
1349,"collxerophil;cs",102,28,"Colletes","consors",,"xerophilus","cismontanus",0,,"Timberlake","1951",,,,,0
1350,"collxerophil;sn",102,28,"Colletes","consors",,"xerophilus","sonoranus",0,,"Timberlake","1951",,,,,0
1351,"collxerophi;sn?",102,28,"Colletes","consors",,"xerophilus","sonoranus",1,,,,,,,,0
1352,"collaffalgarobi",102,28,"Colletes","daleae",,"aff. algarobiae",,0,,,,,,,,0
1353,"collaffalgarnsp",102,28,"Colletes","daleae",,"aff. algarobiae n.sp.",,0,,,,,,,,0
1354,"collaffpetalost",102,28,"Colletes","daleae",,"aff. petalostemonis",,0,,,,,,,,0
1355,"collalgarobiae",102,28,"Colletes","daleae",,"algarobiae",,0,,"Cockerell","1900",,,,,0
1356,"collclypeoniten",102,28,"Colletes","daleae",,"clypeonitens",,0,,"Swenk","1906",,,,,0
1357,"collcovilleae",102,28,"Colletes","daleae",,"covilleae",,0,,"Timberlake","1951",,,,,0
1358,"colldaleae",102,28,"Colletes","daleae",,"daleae",,0,,"Cockerell","1897",,,,,0
1359,"colldaleaesp1",102,28,"Colletes","daleae",,"daleae group sp. 1",,0,,,,,,,,0
1360,"colldeserticola",102,28,"Colletes","daleae",,"deserticola",,0,,"Timberlake","1951",,,,,0
1361,"collpetalostemo",102,28,"Colletes","daleae",,"petalostemonis",,0,,"Swenk","1906",,,,,0
1362,"collprosopidis",102,28,"Colletes","daleae",,"prosopidis",,0,,"Cockerell","1897",,,,,0
1363,"collsalicicola",102,28,"Colletes","daleae",,"salicicola",,0,,"Cockerell","1897",,,,,0
1364,"collsolitarius",102,28,"Colletes","daleae",,"solitarius",,0,,"Timberlake","1951",,,,,0
1365,"collstepheni",102,28,"Colletes","daleae",,"stepheni",,0,,"Timberlake","1958",,,,,0
1366,"collbanksi",102,28,"Colletes","hyalinus",,"banksi",,0,,"Swenk","1908",,,,,0
1367,"collhyalinus",102,28,"Colletes","hyalinus",,"hyalinus",,0,,,,,,,,0
1368,"collhyalinus;gd",102,28,"Colletes","hyalinus",,"hyalinus","gaudialis",0,,"Cockerell","1905",,,,,0
1369,"collhyalinus;hy",102,28,"Colletes","hyalinus",,"hyalinus","hyalinus",0,,"Provancher","1888",,,,,0
1370,"collhyalinus;or",102,28,"Colletes","hyalinus",,"hyalinus","oregonensis",0,,"Timberlake","1951",,,,,0
1371,"colllutzi",102,28,"Colletes","hyalinus",,"lutzi",,0,,,,,,,,0
1372,"colllutzi;in",102,28,"Colletes","hyalinus",,"lutzi","interior",0,,"Timberlake","1951",,,,,0
1373,"colllutzi;lt",102,28,"Colletes","hyalinus",,"lutzi","lutzi",0,,"Timberlake","1943",,,,,0
1374,"colllutzi;mn",102,28,"Colletes","hyalinus",,"lutzi","monticola",0,,"Timberlake","1951",,,,,0
1375,"colllutzi;pn",102,28,"Colletes","hyalinus",,"lutzi","pinorum",0,,"Timberlake","1951",,,,,0
1376,"collphaceliae",102,28,"Colletes","hyalinus",,"phaceliae",,0,,"Cockerell","1906",,,,,0
1377,"collimpuncta;lc",102,28,"Colletes","impunctatus",,"impunctatus","lacustris",0,,"Swenk","1906",,,,,0
1378,"collimpunctatus",102,28,"Colletes","impunctatus",,"impunctatus",,0,,,,,,,,0
1379,"collinaequalis",102,28,"Colletes","inaequalis",,"inaequalis",,0,,"Say","1837",,,,,0
1380,"collthoracicus",102,28,"Colletes","inaequalis",,"thoracicus",,0,,"Smith","1853",,,,,0
1381,"collvalidus",102,28,"Colletes","inaequalis",,"validus",,0,,"Cresson","1868",,,,,0
1382,"collbulbotibial",102,28,"Colletes","intermixtus",,"bulbotibialis",,0,,"Stephen","1954",,,,,0
1383,"collintermixtus",102,28,"Colletes","intermixtus",,"intermixtus",,0,,"Swenk","1905",,,,,0
1384,"colllippiarum",102,28,"Colletes","intermixtus",,"lippiarum",,0,,,,,,,,0
1385,"collpunctipe;mr",102,28,"Colletes","latitarsis",,"punctipennis","maurus",0,,"Stephen","1954",,,,,0
1386,"colllatitarsis",102,28,"Colletes","latitarsis",,"latitarsis",,0,,"Robertson","1891",,,,,0
1387,"collpunctipenni",102,28,"Colletes","latitarsis",,"punctipennis",,0,,,,,,,,0
1388,"colllongifacies",102,28,"Colletes","longifacies",,"longifacies",,0,,"Stephen","1954",,,,,0
1389,"collbrimleyi",102,28,"Colletes","nudus",,"brimleyi",,0,,"Mitchell","1951",,,,,0
1390,"colldistinctus",102,28,"Colletes","nudus",,"distinctus",,0,,"Cresson","1868",,,,,0
1391,"collnudus",102,28,"Colletes","nudus",,"nudus",,0,,"Robertson","1898",,,,,0
1392,"collaffperileuc",102,28,"Colletes","productus",,"aff. perileucus",,0,,,,,,,,0
1393,"collarizonensis",102,28,"Colletes","productus",,"arizonensis",,0,,"Stephen","1954",,,,,0
1394,"collcercidii",102,28,"Colletes","productus",,"cercidii",,0,,"Timberlake","1951",,,,,0
1395,"collgilensis",102,28,"Colletes","productus",,"gilensis",,0,,"Cockerell","1897",,,,,0
1396,"collperileucus",102,28,"Colletes","productus",,"perileucus",,0,,"Cockerell","1924",,,,,0
1397,"collproductus",102,28,"Colletes","productus",,"productus",,0,,"Robertson","1891",,,,,0
1398,"collrudis",102,28,"Colletes","productus",,"rudis",,0,,"Timberlake","1951",,,,,0
1399,"collskinneri",102,28,"Colletes","productus",,"skinneri",,0,,"Viereck","1903",,,,,0
1400,"collvandykei",102,28,"Colletes","productus",,"vandykei",,0,,"Timberlake","1951",,,,,0
1401,"collkansensis",102,28,"Colletes","robertsonii",,"kansensis",,0,,"Stephen","1954",,,,,0
1402,"colllarreae",102,28,"Colletes","robertsonii",,"larreae",,0,,"Timberlake","1951",,,,,0
1403,"collmetzi",102,28,"Colletes","robertsonii",,"metzi",,0,,"Timberlake","1951",,,,,0
1404,"collrobertsonii",102,28,"Colletes","robertsonii",,"robertsonii",,0,,"Dalla Torre","1896",,,,,0
1405,"colltimberlakei",102,28,"Colletes","robertsonii",,"timberlakei",,0,,"Stephen","1954",,,,,0
1406,"collturgiventri",102,28,"Colletes","robertsonii",,"turgiventris",,0,,"Timberlake","1951",,,,,0
1407,"collangelicus",102,28,"Colletes","simulans",,"angelicus",,0,,"Cockerell","1905",,,,,0
1408,"collbirkmanni",102,28,"Colletes","simulans",,"birkmanni",,0,,"Swenk","1906",,,,,0
1409,"collbryanti",102,28,"Colletes","simulans",,"bryanti",,0,,"Timberlake","1951",,,,,0
1410,"colldelodontus",102,28,"Colletes","simulans",,"delodontus",,0,,"Viereck","1903",,,,,0
1411,"colleulophi",102,28,"Colletes","simulans",,"eulophi",,0,,"Robertson","1891",,,,,0
1412,"collfulgidus",102,28,"Colletes","simulans",,"fulgidus",,0,,,,,,,,0
1413,"collfulgidus;fl",102,28,"Colletes","simulans",,"fulgidus","fulgidus",0,,"Swenk","1904",,,,,0
1414,"collfulgidus;ln",102,28,"Colletes","simulans",,"fulgidus","longiplumosus",0,,"Stephen","1954",,,,,0
1415,"collkincaidii",102,28,"Colletes","simulans",,"kincaidii",,0,,"Cockerell","1898",,,,,0
1416,"colllouisae",102,28,"Colletes","simulans",,"louisae",,0,,"Cockerell","1897",,,,,0
1417,"collrufocinctus",102,28,"Colletes","simulans",,"rufocinctus",,0,,"Cockerell","1929",,"truncatus",,,0
1418,"collsimulans",102,28,"Colletes","simulans",,"simulans",,0,,,,,,,,0
1419,"collsimulans;ar",102,28,"Colletes","simulans",,"simulans","armatus",0,,"Patton","1897",,,,,0
1420,"collsimulans;mm",102,28,"Colletes","simulans",,"simulans","miamiensis",0,,"Mitchell","1951",,,,,0
1421,"collsimulans;nv",102,28,"Colletes","simulans",,"simulans","nevadensis",0,,"Swenk","1908",,,,,0
1422,"collsimulans;sm",102,28,"Colletes","simulans",,"simulans","simulans",0,,"Cresson","1868",,,,,0
1423,"collslevini",102,28,"Colletes","simulans",,"slevini",,0,,"Cockerell","1925",,,,,0
1424,"colltrigonatus",102,28,"Colletes","simulans",,"trigonatus",,0,,"Cockerell","1933",,,,,0
1425,"collutilis",102,28,"Colletes","simulans",,"utilis",,0,,"Cockerell","1897",,,,,0
1426,"collwootoni",102,28,"Colletes","simulans",,"wootoni",,0,,"Cockerell","1897",,,,,0
1427,"colltitusensis",102,28,"Colletes","titusensis",,"titusensis",,0,,"Mitchell","1951",,,,,0
1428,"collbrevicornis",102,28,"Colletes","willistoni",,"brevicornis",,0,,"Robertson","1897",,,,,0
1429,"collwillistoni",102,28,"Colletes","willistoni",,"willistoni",,0,,"Robertson","1891",,,,,0
1430,"conasp",340,29,"Conanthalictus",,,"sp.",,0,,,,,,,,0
1431,"conaspf",340,29,"Conanthalictus",,,"sp. F",,0,,,,,,,,0
1432,"conaconanthi",340,29,"Conanthalictus","(Conanthalictus)",,"conanthi",,0,,"(Cockerell)","1901",,,,,0
1433,"conacotullensis",340,29,"Conanthalictus","(Conanthalictus)",,"cotullensis",,0,,"Crawford","1907",,,,,0
1434,"conaaffmentznsp",340,29,"Conanthalictus","(Phaceliapis)",,"aff. mentzeliae n.sp.",,0,,,,,,,,0
1435,"conaaffmentnsp2",340,29,"Conanthalictus","(Phaceliapis)",,"aff. mentzeliae n.sp. 2",,0,,,,,,,,0
1436,"conaatesselatus",340,29,"Conanthalictus","(Phaceliapis)",,"atesselatus",,0,,"Bohart (ms)",,,,,,0
1437,"conabakeri",340,29,"Conanthalictus","(Phaceliapis)",,"bakeri",,0,,"Crawford","1907",,,,,0
1438,"conacaerulescen",340,29,"Conanthalictus","(Phaceliapis)",,"caerulescens",,0,,"Timberlake","1961",,,,,0
1439,"conacockerelli",340,29,"Conanthalictus","(Phaceliapis)",,"cockerelli",,0,,"Timberlake","1961",,,,,0
1440,"conadeserticola",340,29,"Conanthalictus","(Phaceliapis)",,"deserticola",,0,,"Timberlake","1961",,,,,0
1441,"conafoveatus",340,29,"Conanthalictus","(Phaceliapis)",,"foveatus",,0,,"Bohart (ms)",,,,,,0
1442,"conamacrops",340,29,"Conanthalictus","(Phaceliapis)",,"macrops",,0,,"Timberlake",,,,,,0
1443,"conamentzeliae",340,29,"Conanthalictus","(Phaceliapis)",,"mentzeliae",,0,,"Timberlake","1961",,,,,0
1444,"conaminor",340,29,"Conanthalictus","(Phaceliapis)",,"minor",,0,,"Timberlake","1961",,,,,0
1445,"conanamatophilu",340,29,"Conanthalictus","(Phaceliapis)",,"namatophilus",,0,,"Timberlake","1961",,,,,0
1446,"conaneffi",340,29,"Conanthalictus","(Phaceliapis)",,"neffi",,0,,"Bohart (ms)",,,,,,0
1447,"conanigricans",340,29,"Conanthalictus","(Phaceliapis)",,"nigricans",,0,,"Timberlake","1961",,,,,0
1448,"conaseminiger",340,29,"Conanthalictus","(Phaceliapis)",,"seminiger",,0,,"Michener","1937",,,,,0
1449,"conawilmattae",340,29,"Conanthalictus","(Phaceliapis)",,"wilmattae",,0,,"Cockerell","1936",,,,,0
1450,"diadolivacea",653,30,"Diadasia",,,"olivacea",,0,,"Cresson",,,,,,0
1451,"diadrinconis;mm",653,30,"Diadasia",,,"rinconis","mimetica",0,,"Cockerell","1924",,,,,0
1452,"diadrinconis;rn",653,30,"Diadasia",,,"rinconis","rinconis",0,,"Cockerell","1897",,,,,0
1453,"diadsphaeral;sp",653,30,"Diadasia",,,"sphaeralcearum","sphaeralcearum",0,,"Cockerell","1905",,,,,0
1454,"diadvestita",653,30,"Diadasia",,,"vestita",,0,,"Timberlake","1956",,,,,0
1455,"diadfriesei",653,30,"Diadasia",,,"friesei",,0,,"Cockerell","1898",,,,,0
1456,"diadlutzi;ds",653,30,"Diadasia",,,"lutzi","deserticola",0,,"Timberlake","1940",,,,,0
1457,"diadaustrali;cl",653,30,"Diadasia",,,"australis","californica",0,,"Timberlake","1940",,,,,0
1458,"diadalbovestita",653,30,"Diadasia",,,"albovestita",,0,,"Provancher","1896",,,,,0
1459,"diadafflicta;pr",653,30,"Diadasia",,,"afflicta","perafflicta",0,,"Cockerell","1905",,,,,0
1460,"diadafflicta;af",653,30,"Diadasia",,,"afflicta","afflicta",0,,"(Cresson)","1878",,,,,0
1461,"diadlutzi;df",653,30,"Diadasia",,,"lutzi","difficilis",0,,"Timberlake","1940",,,,,0
1462,"diadaffdiminuta",653,30,"Diadasia",,,"aff. diminuta",,0,,,,,,,,0
1463,"diadaffochracea",653,30,"Diadasia",,,"aff. ochracea",,0,,,,,,,,0
1464,"diadafflicta",653,30,"Diadasia",,,"afflicta",,0,,,,,,,,0
1465,"diadafflictula",653,30,"Diadasia",,,"afflictula",,0,,"Cockerell","1910",,,,,0
